province,naics_3digit,year,emissions,export_value,carbon_intensity,eite,us_industry,treatment,carbon_price,wti_usd_per_bbl,wcs_usd_per_bbl,differential_usd_per_bbl,log_wti,wcs_discount,Oil and gas extraction,Petroleum and coal products,Chemical products,Primary metals,Nonmetallic mineral products,Manufacturing,Mining,Utilities,"Agriculture, forestry, fishing, and hunting",emissions_intensity,log_intensity,log_us_oil_and_gas_extraction,log_us_petroleum_and_coal_products,log_us_chemical_products,log_us_primary_metals,log_us_nonmetallic_mineral_products,log_us_manufacturing,log_us_mining,log_us_utilities
Nova Scotia,326,2013,26379.23047,1107164.0,0.023825946716092804,0,Manufacturing,0,0.0,97.98,72.98,25.0,4.584763376210429,25.0,321098,189012,301234,123456,87654,2187654,456789,332109,345678,0.023825946716092804,-3.736980093983998,12.679501651468984,12.149565784089736,12.615642650343313,11.7236400962654,11.38115252536057,14.598340294735943,13.031976856473577,12.713218507268635
Nova Scotia,326,2017,56564.113020000004,1534131.0,0.03687045827244423,0,Manufacturing,0,0.0,50.88,30.88,20.0,3.9294699190318667,20.0,367890,234567,367890,178901,123456,2410987,498765,367890,498765,0.03687045827244423,-3.3003446374006833,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Nova Scotia,326,2018,60841.04695,1608451.0,0.03782586286430993,0,Manufacturing,0,0.0,65.23,38.58,26.65,4.177919485808005,26.65,234567,178901,298765,123456,98765,2198765,367890,342109,412345,0.03782586286430993,-3.2747622075570697,12.365496540345632,12.094587859196112,12.607412590172439,11.7236400962654,11.500498569962101,14.603406397068623,12.815539259424181,12.742884678716692
Nova Scotia,326,2019,57577.62563,1674490.0,0.0343851713835052,0,Manufacturing,0,20.0,56.99,38.59,18.4,4.0428758138469085,18.4,189012,156789,278901,109876,87654,1987654,312345,338901,367890,0.0343851713835052,-3.3701298719707538,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Nova Scotia,326,2020,53169.062439999994,1321594.0,0.040231010764243604,0,Manufacturing,0,30.0,39.68,24.3,15.38,3.6808472824166723,15.38,367890,234567,367890,178901,123456,2410987,498765,367890,456789,0.040231010764243604,-3.213117168696645,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Nova Scotia,326,2021,42871.93415,1592214.0,0.026925987430064725,0,Manufacturing,0,40.0,68.17,51.52,16.65,4.222004585374694,16.65,432109,278901,432109,210987,145678,2589012,567890,398765,498765,0.026925987430064725,-3.6146633832578283,12.976433150215033,12.538612159123673,12.976433150215033,12.259551799185738,11.889153985586766,14.76678689371714,13.249683016976556,12.896127549928528
Nova Scotia,326,2022,58252.68069,1652058.0,0.03526067528498681,0,Manufacturing,0,50.0,94.9,76.25,18.65,4.552823705615882,18.65,389012,298765,456789,234567,156789,2678901,521098,412345,521098,0.03526067528498681,-3.344986950607974,12.871365470453831,12.607412590172439,13.031976856473577,12.365496540345632,11.962656231376378,14.80091719375658,13.163693402855015,12.929615656566547
Nova Scotia,326,2023,85213.84059,1707814.0,0.049896441058540394,0,Manufacturing,0,65.0,77.58,58.93,18.65,4.351309662011821,18.65,401234,312345,478901,256789,167890,2789012,534567,423456,534567,0.049896441058540394,-2.9978056002402975,12.902300077241911,12.651863625109904,13.079249174447126,12.456010014989538,12.031064282030444,14.841197969217795,13.189212352386619,12.956204891572776
Nova Scotia,327,2007,285094.0,286.0,996.8321643467407,1,Nonmetallic mineral products,0,0.0,72.34,57.34,15.0,4.281377226523952,15.0,262418,168942,298764,112345,78456,2103489,398712,312456,164214,996.8321643467407,6.904582415115671,12.477693931260342,12.037310739733964,12.607409243054558,11.62932977284033,11.270293237072156,14.559107952619433,12.895994630734425,12.652218938245342
Nova Scotia,327,2008,332782.0,339.0,981.6578142133988,1,Nonmetallic mineral products,0,0.0,99.67,79.67,20.0,4.601864728979365,20.0,248912,142567,276543,98765,72345,1987654,378945,305678,162895,981.6578142133988,6.889242789597697,12.424854699326902,11.8675673436316,12.53012160322397,11.500498569962101,11.189201621171183,14.502465606785602,12.845146354800312,12.630287539309531
Nova Scotia,327,2009,235790.0,200.0,1178.94999410525,1,Nonmetallic mineral products,0,0.0,61.95,46.95,15.0,4.126327608075152,15.0,189456,112345,234567,76543,65432,1765432,312456,298765,228621,1178.94999410525,7.0723794858170566,12.151912086570738,11.62932977284033,12.365496540345632,11.245607953403638,11.08876671441481,14.383905977607686,12.652218938245342,12.607412590172439
Nova Scotia,327,2010,299339.0,195.0,1535.071786999632,1,Nonmetallic mineral products,0,0.0,79.48,64.48,15.0,4.375505417683616,15.0,223456,134567,256789,87654,72345,1923456,345678,310987,289998,1535.071786999632,7.33633242570277,12.316969805645762,11.8098174952568,12.456010014989538,11.38115252536057,11.189201621171183,14.469634125945344,12.753262984891322,12.647506389644613
Nova Scotia,327,2011,238012.0,165.0,1442.496960954564,1,Nonmetallic mineral products,0,0.0,94.88,74.88,20.0,4.552612935249416,20.0,267890,156789,278901,98765,76543,2012345,398765,318765,274178,1442.496960954564,7.274130891589438,12.498331727475062,11.962656231376378,12.538612159123673,11.500498569962101,11.245607953403638,14.514811266675228,12.896127549928528,12.672209433171071
Nova Scotia,327,2012,245672.0,63.0,3899.5554936578496,1,Nonmetallic mineral products,0,0.0,94.05,74.05,20.0,4.54382655574704,20.0,298765,178901,289012,109876,81234,2109876,432109,325678,312345,3899.5554936578496,8.268617849636815,12.607412590172439,12.094587859196112,12.574223488723884,11.607107736197484,11.305089157723167,14.562139735952844,12.976433150215033,12.693664442160706
Nova Scotia,327,2013,206803.0,8071.0,25.62297112803581,1,Nonmetallic mineral products,0,0.0,97.98,72.98,25.0,4.584763376210429,25.0,321098,189012,301234,123456,87654,2187654,456789,332109,345678,25.62297112803581,3.243489258832742,12.679501651468984,12.149565784089736,12.615642650343313,11.7236400962654,11.38115252536057,14.598340294735943,13.031976856473577,12.713218507268635
Nova Scotia,327,2014,183123.505,7254.0,25.244486486732217,1,Nonmetallic mineral products,0,0.0,93.17,68.17,25.0,4.534425781462334,25.0,367890,210987,321098,145678,98765,2289012,498765,345678,367890,25.244486486732217,3.228607774916916,12.815539259424181,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.11989032192193,12.753262984891322
Nova Scotia,327,2015,185984.532,11557.0,16.0928036673797,1,Nonmetallic mineral products,0,0.0,48.66,28.66,20.0,3.8848573373553763,20.0,298765,210987,321098,145678,98765,2289012,456789,356789,398765,16.0928036673797,2.778372194884955,12.607412590172439,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.031976856473577,12.784899849616338
Nova Scotia,327,2017,172961.9467,16999.0,10.174830677676638,1,Nonmetallic mineral products,0,0.0,50.88,30.88,20.0,3.9294699190318667,20.0,367890,234567,367890,178901,123456,2410987,498765,367890,498765,10.174830677676638,2.3199170901756143,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Nova Scotia,327,2019,164264.3353,11281.0,14.561150189295173,1,Nonmetallic mineral products,0,20.0,56.99,38.59,18.4,4.0428758138469085,18.4,189012,156789,278901,109876,87654,1987654,312345,338901,367890,14.561150189295173,2.678357036166005,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Nova Scotia,327,2020,175011.956,10055.0,17.405465537801543,1,Nonmetallic mineral products,0,30.0,39.68,24.3,15.38,3.6808472824166723,15.38,367890,234567,367890,178901,123456,2410987,498765,367890,456789,17.405465537801543,2.8567842682657405,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Nova Scotia,327,2021,188241.2494,6451.0,29.180165768225056,1,Nonmetallic mineral products,0,40.0,68.17,51.52,16.65,4.222004585374694,16.65,432109,278901,432109,210987,145678,2589012,567890,398765,498765,29.180165768225056,3.3734892239635292,12.976433150215033,12.538612159123673,12.976433150215033,12.259551799185738,11.889153985586766,14.76678689371714,13.249683016976556,12.896127549928528
Nova Scotia,327,2022,185374.3628,30072.0,6.16435098409935,1,Nonmetallic mineral products,0,50.0,94.9,76.25,18.65,4.552823705615882,18.65,389012,298765,456789,234567,156789,2678901,521098,412345,521098,6.16435098409935,1.8187828568003488,12.871365470453831,12.607412590172439,13.031976856473577,12.365496540345632,11.962656231376378,14.80091719375658,13.163693402855015,12.929615656566547
Nova Scotia,327,2023,213426.0789,26131.0,8.167543488264224,1,Nonmetallic mineral products,0,65.0,77.58,58.93,18.65,4.351309662011821,18.65,401234,312345,478901,256789,167890,2789012,534567,423456,534567,8.167543488264224,2.1001681890291697,12.902300077241911,12.651863625109904,13.079249174447126,12.456010014989538,12.031064282030444,14.841197969217795,13.189212352386619,12.956204891572776
Ontario,211,2007,175628.9014,560392.0,0.31340365565476774,1,Oil and gas extraction,0,0.0,72.34,57.34,15.0,4.281377226523952,15.0,262418,168942,298764,112345,78456,2103489,398712,312456,164214,0.31340365565476774,-1.160263284626754,12.477693931260342,12.037310739733964,12.607409243054558,11.62932977284033,11.270293237072156,14.559107952619433,12.895994630734425,12.652218938245342
Ontario,211,2008,169960.348,435627.0,0.3901510879711539,1,Oil and gas extraction,0,0.0,99.67,79.67,20.0,4.601864728979365,20.0,248912,142567,276543,98765,72345,1987654,378945,305678,162895,0.3901510879711539,-0.941221209826167,12.424854699326902,11.8675673436316,12.53012160322397,11.500498569962101,11.189201621171183,14.502465606785602,12.845146354800312,12.630287539309531
Ontario,211,2009,154169.18,47175.0,3.2680271329460937,1,Oil and gas extraction,0,0.0,61.95,46.95,15.0,4.126327608075152,15.0,189456,112345,234567,76543,65432,1765432,312456,298765,228621,3.2680271329460937,1.1841864795783736,12.151912086570738,11.62932977284033,12.365496540345632,11.245607953403638,11.08876671441481,14.383905977607686,12.652218938245342,12.607412590172439
Ontario,211,2010,139759.61,111091.0,1.2580641996088067,1,Oil and gas extraction,0,0.0,79.48,64.48,15.0,4.375505417683616,15.0,223456,134567,256789,87654,72345,1923456,345678,310987,289998,1.2580641996088067,0.2295741900514687,12.316969805645762,11.8098174952568,12.456010014989538,11.38115252536057,11.189201621171183,14.469634125945344,12.753262984891322,12.647506389644613
Ontario,211,2011,133972.934,155743.0,0.860218013003087,1,Oil and gas extraction,0,0.0,94.88,74.88,20.0,4.552612935249416,20.0,267890,156789,278901,98765,76543,2012345,398765,318765,274178,0.860218013003087,-0.1505694183692029,12.498331727475062,11.962656231376378,12.538612159123673,11.500498569962101,11.245607953403638,14.514811266675228,12.896127549928528,12.672209433171071
Ontario,211,2012,144984.724,8469.0,17.11946203599959,1,Oil and gas extraction,0,0.0,94.05,74.05,20.0,4.54382655574704,20.0,298765,178901,289012,109876,81234,2109876,432109,325678,312345,17.11946203599959,2.840215947089014,12.607412590172439,12.094587859196112,12.574223488723884,11.607107736197484,11.305089157723167,14.562139735952844,12.976433150215033,12.693664442160706
Ontario,211,2013,135193.0676,17836.0,7.579786252098017,1,Oil and gas extraction,0,0.0,97.98,72.98,25.0,4.584763376210429,25.0,321098,189012,301234,123456,87654,2187654,456789,332109,345678,7.579786252098017,2.025485000325023,12.679501651468984,12.149565784089736,12.615642650343313,11.7236400962654,11.38115252536057,14.598340294735943,13.031976856473577,12.713218507268635
Ontario,211,2014,145376.0754,77643.0,1.872365511354889,1,Oil and gas extraction,0,0.0,93.17,68.17,25.0,4.534425781462334,25.0,367890,210987,321098,145678,98765,2289012,498765,345678,367890,1.872365511354889,0.6272026107883915,12.815539259424181,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.11989032192193,12.753262984891322
Ontario,211,2015,143862.0321,68579.0,2.0977563408317748,1,Oil and gas extraction,0,0.0,48.66,28.66,20.0,3.8848573373553763,20.0,298765,210987,321098,145678,98765,2289012,456789,356789,398765,2.0977563408317748,0.7408683644457639,12.607412590172439,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.031976856473577,12.784899849616338
Ontario,211,2016,139575.2272,80982.0,1.7235339606119442,1,Oil and gas extraction,0,0.0,43.29,23.29,20.0,3.7679216614538893,20.0,189012,156789,278901,109876,87654,1987654,312345,338901,456789,1.7235339606119442,0.5443768112262255,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Ontario,211,2017,140305.52,9057.0,15.49139008330668,1,Oil and gas extraction,1,14.0,50.88,30.88,20.0,3.9294699190318667,20.0,367890,234567,367890,178901,123456,2410987,498765,367890,498765,15.49139008330668,2.740284391093522,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Ontario,211,2019,216387.0023,329604.0,0.6565059959810666,1,Oil and gas extraction,1,20.0,56.99,38.59,18.4,4.0428758138469085,18.4,189012,156789,278901,109876,87654,1987654,312345,338901,367890,0.6565059959810666,-0.42082345202727495,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Ontario,211,2020,171838.51,179676.0,0.9563798726543535,1,Oil and gas extraction,1,30.0,39.68,24.3,15.38,3.6808472824166723,15.38,367890,234567,367890,178901,123456,2410987,498765,367890,456789,0.9563798726543535,-0.04460008852285076,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Ontario,211,2021,165574.3385,420260.0,0.3939807226469472,1,Oil and gas extraction,1,40.0,68.17,51.52,16.65,4.222004585374694,16.65,432109,278901,432109,210987,145678,2589012,567890,398765,498765,0.3939807226469472,-0.9314532981731943,12.976433150215033,12.538612159123673,12.976433150215033,12.259551799185738,11.889153985586766,14.76678689371714,13.249683016976556,12.896127549928528
Ontario,211,2022,188375.4171,459361.0,0.41008143290264065,1,Oil and gas extraction,1,50.0,94.9,76.25,18.65,4.552823705615882,18.65,389012,298765,456789,234567,156789,2678901,521098,412345,521098,0.41008143290264065,-0.891399522169787,12.871365470453831,12.607412590172439,13.031976856473577,12.365496540345632,11.962656231376378,14.80091719375658,13.163693402855015,12.929615656566547
Ontario,211,2023,171898.4173,341149.0,0.5038807597252113,1,Oil and gas extraction,1,65.0,77.58,58.93,18.65,4.351309662011821,18.65,401234,312345,478901,256789,167890,2789012,534567,423456,534567,0.5038807597252113,-0.6854156267488911,12.902300077241911,12.651863625109904,13.079249174447126,12.456010014989538,12.031064282030444,14.841197969217795,13.189212352386619,12.956204891572776
Ontario,212,2009,91339.44568,463339.0,0.19713308329280047,1,Mining,0,0.0,61.95,46.95,15.0,4.126327608075152,15.0,189456,112345,234567,76543,65432,1765432,312456,298765,228621,0.19713308329280047,-1.6238762286154924,12.151912086570738,11.62932977284033,12.365496540345632,11.245607953403638,11.08876671441481,14.383905977607686,12.652218938245342,12.607412590172439
Ontario,212,2010,48785.60938,658064.0,0.07413505279110522,1,Mining,0,0.0,79.48,64.48,15.0,4.375505417683616,15.0,223456,134567,256789,87654,72345,1923456,345678,310987,289998,0.07413505279110522,-2.601866811418178,12.316969805645762,11.8098174952568,12.456010014989538,11.38115252536057,11.189201621171183,14.469634125945344,12.753262984891322,12.647506389644613
Ontario,212,2013,184543.52451000002,603237.0,0.30592209116764074,1,Mining,0,0.0,97.98,72.98,25.0,4.584763376210429,25.0,321098,189012,301234,123456,87654,2187654,456789,332109,345678,0.30592209116764074,-1.184424813474182,12.679501651468984,12.149565784089736,12.615642650343313,11.7236400962654,11.38115252536057,14.598340294735943,13.031976856473577,12.713218507268635
Ontario,212,2015,179489.6287,1130701.0,0.15874190320857703,1,Mining,0,0.0,48.66,28.66,20.0,3.8848573373553763,20.0,298765,210987,321098,145678,98765,2289012,456789,356789,398765,0.15874190320857703,-1.8404756459205927,12.607412590172439,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.031976856473577,12.784899849616338
Ontario,212,2016,260392.55842000002,982396.0,0.26505865091036096,1,Mining,0,0.0,43.29,23.29,20.0,3.7679216614538893,20.0,189012,156789,278901,109876,87654,1987654,312345,338901,456789,0.26505865091036096,-1.3278041532944589,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Ontario,212,2017,593879.00143,738244.0,0.8044481247787933,1,Mining,1,14.0,50.88,30.88,20.0,3.9294699190318667,20.0,367890,234567,367890,178901,123456,2410987,498765,367890,498765,0.8044481247787933,-0.2175987959477972,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Ontario,212,2018,725268.5505,1396893.0,0.5192012204939682,1,Mining,1,15.0,65.23,38.58,26.65,4.177919485808005,26.65,234567,178901,298765,123456,98765,2198765,367890,342109,412345,0.5192012204939682,-0.655463762874742,12.365496540345632,12.094587859196112,12.607412590172439,11.7236400962654,11.500498569962101,14.603406397068623,12.815539259424181,12.742884678716692
Ontario,212,2019,718996.37424,3330117.0,0.21590724116893917,1,Mining,1,20.0,56.99,38.59,18.4,4.0428758138469085,18.4,189012,156789,278901,109876,87654,1987654,312345,338901,367890,0.21590724116893917,-1.5329064025660097,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Ontario,212,2020,546868.14526,2014093.0,0.2715208013034793,1,Mining,1,30.0,39.68,24.3,15.38,3.6808472824166723,15.38,367890,234567,367890,178901,123456,2410987,498765,367890,456789,0.2715208013034793,-1.303716526323943,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Ontario,212,2021,552789.4324,940801.0,0.5875731768986348,1,Mining,1,40.0,68.17,51.52,16.65,4.222004585374694,16.65,432109,278901,432109,210987,145678,2589012,567890,398765,498765,0.5875731768986348,-0.5317544842971221,12.976433150215033,12.538612159123673,12.976433150215033,12.259551799185738,11.889153985586766,14.76678689371714,13.249683016976556,12.896127549928528
Ontario,212,2022,560549.74772,1490363.0,0.37611625336889326,1,Mining,1,50.0,94.9,76.25,18.65,4.552823705615882,18.65,389012,298765,456789,234567,156789,2678901,521098,412345,521098,0.37611625336889326,-0.9778569988881802,12.871365470453831,12.607412590172439,13.031976856473577,12.365496540345632,11.962656231376378,14.80091719375658,13.163693402855015,12.929615656566547
Ontario,212,2023,916396.4419,1414817.0,0.6477137622034173,1,Mining,1,65.0,77.58,58.93,18.65,4.351309662011821,18.65,401234,312345,478901,256789,167890,2789012,534567,423456,534567,0.6477137622034173,-0.43430640521381375,12.902300077241911,12.651863625109904,13.079249174447126,12.456010014989538,12.031064282030444,14.841197969217795,13.189212352386619,12.956204891572776
Ontario,311,2007,124243.8271,5542396.0,0.02241698844686983,0,Manufacturing,0,0.0,72.34,57.34,15.0,4.281377226523952,15.0,262418,168942,298764,112345,78456,2103489,398712,312456,164214,0.02241698844686983,-3.797936194764119,12.477693931260342,12.037310739733964,12.607409243054558,11.62932977284033,11.270293237072156,14.559107952619433,12.895994630734425,12.652218938245342
Ontario,311,2008,119968.7153,7016594.0,0.017097856210574944,0,Manufacturing,0,0.0,99.67,79.67,20.0,4.601864728979365,20.0,248912,142567,276543,98765,72345,1987654,378945,305678,162895,0.017097856210574944,-4.068802191135357,12.424854699326902,11.8675673436316,12.53012160322397,11.500498569962101,11.189201621171183,14.502465606785602,12.845146354800312,12.630287539309531
Ontario,311,2009,379334.34421999997,6601380.0,0.057462885672381,0,Manufacturing,0,0.0,61.95,46.95,15.0,4.126327608075152,15.0,189456,112345,234567,76543,65432,1765432,312456,298765,228621,0.057462885672381,-2.856616006149347,12.151912086570738,11.62932977284033,12.365496540345632,11.245607953403638,11.08876671441481,14.383905977607686,12.652218938245342,12.607412590172439
Ontario,311,2010,419036.3415,7267346.0,0.05766016115098171,0,Manufacturing,0,0.0,79.48,64.48,15.0,4.375505417683616,15.0,223456,134567,256789,87654,72345,1923456,345678,310987,289998,0.05766016115098171,-2.8531887919269883,12.316969805645762,11.8098174952568,12.456010014989538,11.38115252536057,11.189201621171183,14.469634125945344,12.753262984891322,12.647506389644613
Ontario,311,2011,416072.1989,6907812.0,0.06023212544000036,0,Manufacturing,0,0.0,94.88,74.88,20.0,4.552612935249416,20.0,267890,156789,278901,98765,76543,2012345,398765,318765,274178,0.06023212544000036,-2.8095494238225855,12.498331727475062,11.962656231376378,12.538612159123673,11.500498569962101,11.245607953403638,14.514811266675228,12.896127549928528,12.672209433171071
Ontario,311,2012,311371.57783,8071340.0,0.038577432970233125,0,Manufacturing,0,0.0,94.05,74.05,20.0,4.54382655574704,20.0,298765,178901,289012,109876,81234,2109876,432109,325678,312345,0.038577432970233125,-3.255087811555694,12.607412590172439,12.094587859196112,12.574223488723884,11.607107736197484,11.305089157723167,14.562139735952844,12.976433150215033,12.693664442160706
Ontario,311,2013,305952.87681,7308734.0,0.041861268560322226,0,Manufacturing,0,0.0,97.98,72.98,25.0,4.584763376210429,25.0,321098,189012,301234,123456,87654,2187654,456789,332109,345678,0.041861268560322226,-3.1733942575901586,12.679501651468984,12.149565784089736,12.615642650343313,11.7236400962654,11.38115252536057,14.598340294735943,13.031976856473577,12.713218507268635
Ontario,311,2014,327763.83912,8196393.0,0.03998879008363313,0,Manufacturing,0,0.0,93.17,68.17,25.0,4.534425781462334,25.0,367890,210987,321098,145678,98765,2289012,498765,345678,367890,0.03998879008363313,-3.219156112054156,12.815539259424181,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.11989032192193,12.753262984891322
Ontario,311,2015,205748.14707,9404210.0,0.021878302065774596,0,Manufacturing,0,0.0,48.66,28.66,20.0,3.8848573373553763,20.0,298765,210987,321098,145678,98765,2289012,456789,356789,398765,0.021878302065774596,-3.822259906552235,12.607412590172439,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.031976856473577,12.784899849616338
Ontario,311,2016,221899.15605,9090393.0,0.024410292937827392,0,Manufacturing,0,0.0,43.29,23.29,20.0,3.7679216614538893,20.0,189012,156789,278901,109876,87654,1987654,312345,338901,456789,0.024410292937827392,-3.7127503939189452,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Ontario,311,2017,445088.88557,9961716.0,0.044679941244054264,0,Manufacturing,1,14.0,50.88,30.88,20.0,3.9294699190318667,20.0,367890,234567,367890,178901,123456,2410987,498765,367890,498765,0.044679941244054264,-3.108230619821074,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Ontario,311,2018,530514.01046,10941984.0,0.04848426121441519,0,Manufacturing,1,15.0,65.23,38.58,26.65,4.177919485808005,26.65,234567,178901,298765,123456,98765,2198765,367890,342109,412345,0.04848426121441519,-3.0265160447467876,12.365496540345632,12.094587859196112,12.607412590172439,11.7236400962654,11.500498569962101,14.603406397068623,12.815539259424181,12.742884678716692
Ontario,311,2019,605837.36657,11299515.0,0.05361622747259031,0,Manufacturing,1,20.0,56.99,38.59,18.4,4.0428758138469085,18.4,189012,156789,278901,109876,87654,1987654,312345,338901,367890,0.05361622747259031,-2.9259035053710276,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Ontario,311,2020,620683.5151900001,11654637.0,0.05325635755021343,0,Manufacturing,1,30.0,39.68,24.3,15.38,3.6808472824166723,15.38,367890,234567,367890,178901,123456,2410987,498765,367890,456789,0.05325635755021343,-2.9326380909047582,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Ontario,311,2021,623119.32913,13356864.0,0.04665161890769819,0,Manufacturing,1,40.0,68.17,51.52,16.65,4.222004585374694,16.65,432109,278901,432109,210987,145678,2589012,567890,398765,498765,0.04665161890769819,-3.065047649017656,12.976433150215033,12.538612159123673,12.976433150215033,12.259551799185738,11.889153985586766,14.76678689371714,13.249683016976556,12.896127549928528
Ontario,311,2022,684773.90576,16597555.0,0.041257516890888975,0,Manufacturing,1,50.0,94.9,76.25,18.65,4.552823705615882,18.65,389012,298765,456789,234567,156789,2678901,521098,412345,521098,0.041257516890888975,-3.1879219551449753,12.871365470453831,12.607412590172439,13.031976856473577,12.365496540345632,11.962656231376378,14.80091719375658,13.163693402855015,12.929615656566547
Ontario,311,2023,688884.7941,18508366.0,0.03722018432637235,0,Manufacturing,1,65.0,77.58,58.93,18.65,4.351309662011821,18.65,401234,312345,478901,256789,167890,2789012,534567,423456,534567,0.03722018432637235,-3.290904075432838,12.902300077241911,12.651863625109904,13.079249174447126,12.456010014989538,12.031064282030444,14.841197969217795,13.189212352386619,12.956204891572776
Ontario,312,2010,54145.54799,506219.0,0.10696071856230809,0,Manufacturing,0,0.0,79.48,64.48,15.0,4.375505417683616,15.0,223456,134567,256789,87654,72345,1923456,345678,310987,289998,0.10696071856230809,-2.235293628164006,12.316969805645762,11.8098174952568,12.456010014989538,11.38115252536057,11.189201621171183,14.469634125945344,12.753262984891322,12.647506389644613
Ontario,312,2011,56471.33954,452910.0,0.12468556565294499,0,Manufacturing,0,0.0,94.88,74.88,20.0,4.552612935249416,20.0,267890,156789,278901,98765,76543,2012345,398765,318765,274178,0.12468556565294499,-2.081960185578632,12.498331727475062,11.962656231376378,12.538612159123673,11.500498569962101,11.245607953403638,14.514811266675228,12.896127549928528,12.672209433171071
Ontario,312,2012,58399.52813,534819.0,0.10919493909133894,0,Manufacturing,0,0.0,94.05,74.05,20.0,4.54382655574704,20.0,298765,178901,289012,109876,81234,2109876,432109,325678,312345,0.10919493909133894,-2.2146205620627186,12.607412590172439,12.094587859196112,12.574223488723884,11.607107736197484,11.305089157723167,14.562139735952844,12.976433150215033,12.693664442160706
Ontario,312,2013,65398.68828,517730.0,0.12631813547577633,0,Manufacturing,0,0.0,97.98,72.98,25.0,4.584763376210429,25.0,321098,189012,301234,123456,87654,2187654,456789,332109,345678,0.12631813547577633,-2.068951669468445,12.679501651468984,12.149565784089736,12.615642650343313,11.7236400962654,11.38115252536057,14.598340294735943,13.031976856473577,12.713218507268635
Ontario,312,2014,67944.95719,437698.0,0.15523250549430148,0,Manufacturing,0,0.0,93.17,68.17,25.0,4.534425781462334,25.0,367890,210987,321098,145678,98765,2289012,498765,345678,367890,0.15523250549430148,-1.8628312505451399,12.815539259424181,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.11989032192193,12.753262984891322
Ontario,312,2015,64388.17969,564666.0,0.11402878815066954,0,Manufacturing,0,0.0,48.66,28.66,20.0,3.8848573373553763,20.0,298765,210987,321098,145678,98765,2289012,456789,356789,398765,0.11402878815066954,-2.1713043348299266,12.607412590172439,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.031976856473577,12.784899849616338
Ontario,312,2016,63225.14859,624590.0,0.10122664242126639,0,Manufacturing,0,0.0,43.29,23.29,20.0,3.7679216614538893,20.0,189012,156789,278901,109876,87654,1987654,312345,338901,456789,0.10122664242126639,-2.290393291744653,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
